User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
172503166,2022-05-05 19:52:24,USDT-Futures,Realize profit and loss,USDT,-0.70840000,""
172503166,2022-05-05 19:52:24,USDT-Futures,Fee,USDT,-0.05804032,""
172503166,2022-05-05 19:59:55,USDT-Futures,Fee,USDT,-0.03775958,""
172503166,2022-05-05 19:59:55,USDT-Futures,Realize profit and loss,USDT,-1.14324000,""
172503166,2022-05-05 19:59:55,USDT-Futures,Fee,USDT,-0.02002423,""
172503166,2022-05-05 19:59:55,USDT-Futures,Realize profit and loss,USDT,-1.26777000,""
172503166,2022-05-05 19:59:55,USDT-Futures,Realize profit and loss,USDT,-0.60627000,""
172503166,2022-05-05 19:59:55,USDT-Futures,Fee,USDT,-0.04187263,""
172503166,2022-05-05 20:00:16,USDT-Futures,Fee,USDT,-0.02760867,""
172503166,2022-05-05 20:00:45,USDT-Futures,Fee,USDT,-0.12766150,""
172503166,2022-05-05 20:02:09,USDT-Futures,Fee,USDT,-0.02751286,""
172503166,2022-05-05 20:02:09,USDT-Futures,Realize profit and loss,USDT,0.23952000,""
172503166,2022-05-05 20:11:39,USDT-Futures,Fee,USDT,-0.12764887,""
172503166,2022-05-05 20:11:39,USDT-Futures,Realize profit and loss,USDT,0.03159000,""
172503166,2022-05-05 20:12:29,USDT-Futures,Fee,USDT,-0.52526817,""
172503166,2022-05-05 20:34:40,USDT-Futures,Fee,USDT,-0.42616384,""
172503166,2022-05-05 20:34:40,USDT-Futures,Realize profit and loss,USDT,2.51079999,""
172503166,2022-05-05 20:35:50,USDT-Futures,Fee,USDT,-0.05603396,""
172503166,2022-05-05 20:37:39,USDT-Futures,Fee,USDT,-0.60653760,""
172503166,2022-05-06 00:00:00,USDT-Futures,Funding Fee,USDT,0.00967381,""
172503166,2022-05-06 00:00:03,USDT-Futures,Funding Fee,USDT,0.00180541,""
172503166,2022-05-06 00:53:39,USDT-Futures,Fee,USDT,-0.60236227,""
172503166,2022-05-06 00:53:39,USDT-Futures,Realize profit and loss,USDT,-10.43832000,""
172503166,2022-05-06 00:55:16,USDT-Futures,Fee,USDT,-0.05014717,""
172503166,2022-05-06 00:55:16,USDT-Futures,Fee,USDT,-0.00545090,""
172503166,2022-05-06 00:55:16,USDT-Futures,Fee,USDT,-0.00218042,""
172503166,2022-05-06 00:55:16,USDT-Futures,Fee,USDT,-0.25075060,""
172503166,2022-05-06 00:57:46,USDT-Futures,Realize profit and loss,USDT,-3.77406000,""
172503166,2022-05-06 00:57:46,USDT-Futures,Fee,USDT,-0.52677779,""
172503166,2022-05-06 00:58:50,USDT-Futures,Fee,USDT,-0.04251522,""
172503166,2022-05-06 01:00:39,USDT-Futures,Fee,USDT,-0.04542200,""
172503166,2022-05-06 01:00:39,USDT-Futures,Fee,USDT,-0.02259919,""
172503166,2022-05-06 01:03:46,USDT-Futures,Fee,USDT,-0.01241697,""
172503166,2022-05-06 01:03:46,USDT-Futures,Fee,USDT,-0.04032381,""
172503166,2022-05-06 01:03:46,USDT-Futures,Fee,USDT,-0.00325915,""
172503166,2022-05-06 01:03:46,USDT-Futures,Realize profit and loss,USDT,0.01782000,""
172503166,2022-05-06 01:03:46,USDT-Futures,Realize profit and loss,USDT,0.00936000,""
172503166,2022-05-06 01:03:46,USDT-Futures,Realize profit and loss,USDT,0.05787000,""
172503166,2022-05-06 01:05:23,USDT-Futures,Fee,USDT,-0.02841280,""
172503166,2022-05-06 01:05:23,USDT-Futures,Fee,USDT,-0.02622720,""
172503166,2022-05-06 01:05:23,USDT-Futures,Fee,USDT,-0.07977439,""
172503166,2022-05-06 01:05:23,USDT-Futures,Fee,USDT,-0.26664320,""
172503166,2022-05-06 01:05:23,USDT-Futures,Fee,USDT,-0.05682560,""
172503166,2022-05-06 01:05:23,USDT-Futures,Fee,USDT,-0.13987840,""
172503166,2022-05-06 01:05:23,USDT-Futures,Fee,USDT,-0.05791840,""
172503166,2022-05-06 01:07:27,Spot,POS savings interest,ETH,0.00000232,""
172503166,2022-05-06 01:09:38,USDT-Futures,Realize profit and loss,USDT,0.53400000,""
172503166,2022-05-06 01:09:38,USDT-Futures,Fee,USDT,-0.65546640,""
172503166,2022-05-06 01:14:02,USDT-Futures,Fee,USDT,-0.30892280,""
172503166,2022-05-06 01:14:02,USDT-Futures,Realize profit and loss,USDT,0.98424999,""
172503166,2022-05-06 01:15:04,USDT-Futures,Fee,USDT,-0.00545854,""
172503166,2022-05-06 01:15:04,USDT-Futures,Fee,USDT,-0.00327504,""
172503166,2022-05-06 01:15:04,USDT-Futures,Fee,USDT,-0.00327520,""
172503166,2022-05-06 01:15:04,USDT-Futures,Fee,USDT,-0.12664740,""
172503166,2022-05-06 01:22:32,USDT-Futures,Fee,USDT,-0.13859408,""
172503166,2022-05-06 01:25:20,Spot,Super BNB Mining,GAL,0.00000275,""
172503166,2022-05-06 02:14:44,Spot,POS savings interest,AXS,0.00135995,""
172503166,2022-05-06 02:18:38,Spot,POS savings interest,BSW,0.01544284,""
172503166,2022-05-06 02:46:50,Savings,Savings purchase,ETH,-0.00000232,""
172503166,2022-05-06 02:46:50,Savings,Savings purchase,LDETH,0.00000232,""
172503166,2022-05-06 02:55:39,USDT-Futures,Fee,USDT,-0.03879282,""
172503166,2022-05-06 02:56:00,USDT-Futures,Fee,USDT,-0.13173264,""
172503166,2022-05-06 02:58:24,USDT-Futures,Realize profit and loss,USDT,0.11090000,""
172503166,2022-05-06 02:58:24,USDT-Futures,Fee,USDT,-0.03874846,""
172503166,2022-05-06 02:59:26,USDT-Futures,Fee,USDT,-0.13171440,""
172503166,2022-05-06 02:59:26,USDT-Futures,Realize profit and loss,USDT,0.04560000,""
172503166,2022-05-06 03:00:01,Savings,Savings purchase,LDAXS,0.00135995,""
172503166,2022-05-06 03:00:01,Savings,Savings purchase,AXS,-0.00135995,""
172503166,2022-05-06 03:00:14,USDT-Futures,Fee,USDT,-0.03968466,""
172503166,2022-05-06 03:02:01,USDT-Futures,Fee,USDT,-0.06368887,""
172503166,2022-05-06 03:12:26,USDT-Futures,Fee,USDT,-0.01356292,""
172503166,2022-05-06 03:15:46,USDT-Futures,Fee,USDT,-0.00851698,""
172503166,2022-05-06 03:17:44,USDT-Futures,Fee,USDT,-0.02411965,""
172503166,2022-05-06 03:18:03,USDT-Futures,Fee,USDT,-0.01701446,""
172503166,2022-05-06 03:18:03,USDT-Futures,Realize profit and loss,USDT,0.04878000,""
172503166,2022-05-06 03:22:03,Spot,POS savings interest,SHIB,7.75000000,""
172503166,2022-05-06 03:23:06,USDT-Futures,Realize profit and loss,USDT,0.01716000,""
172503166,2022-05-06 03:23:06,USDT-Futures,Fee,USDT,-0.02411279,""
172503166,2022-05-06 03:31:03,USDT-Futures,Fee,USDT,-0.03154692,""
172503166,2022-05-06 03:31:03,USDT-Futures,Fee,USDT,-0.01529990,""
172503166,2022-05-06 03:31:42,USDT-Futures,Fee,USDT,-0.04690064,""
172503166,2022-05-06 03:31:42,USDT-Futures,Realize profit and loss,USDT,-0.13454000,""
172503166,2022-05-06 03:37:21,USDT-Futures,Fee,USDT,-0.03544313,""
172503166,2022-05-06 03:38:31,USDT-Futures,Fee,USDT,-0.16366006,""
172503166,2022-05-06 03:38:31,USDT-Futures,Realize profit and loss,USDT,-0.30986000,""
172503166,2022-05-06 03:40:10,USDT-Futures,Fee,USDT,-0.16892321,""
172503166,2022-05-06 03:42:57,USDT-Futures,Fee,USDT,-0.05685138,""
172503166,2022-05-06 03:44:55,USDT-Futures,Fee,USDT,-0.08977958,""
172503166,2022-05-06 03:45:28,USDT-Futures,Fee,USDT,-0.16875751,""
172503166,2022-05-06 03:45:28,USDT-Futures,Realize profit and loss,USDT,0.41426000,""
172503166,2022-05-06 03:45:33,USDT-Futures,Realize profit and loss,USDT,0.40576000,""
172503166,2022-05-06 03:45:33,USDT-Futures,Fee,USDT,-0.03528083,""
172503166,2022-05-06 03:46:35,USDT-Futures,Fee,USDT,-0.11642240,""
172503166,2022-05-06 03:47:14,USDT-Futures,Fee,USDT,-0.27647128,""
172503166,2022-05-06 03:47:14,USDT-Futures,Fee,USDT,-0.11640896,""
172503166,2022-05-06 03:48:08,USDT-Futures,Realize profit and loss,USDT,-0.02429999,""
172503166,2022-05-06 03:48:08,USDT-Futures,Fee,USDT,-0.39288996,""
172503166,2022-05-06 03:49:08,USDT-Futures,Fee,USDT,-0.11644768,""
172503166,2022-05-06 03:49:08,USDT-Futures,Realize profit and loss,USDT,0.06320000,""
172503166,2022-05-06 03:53:07,USDT-Futures,Fee,USDT,-0.10198636,""
172503166,2022-05-06 03:56:25,USDT-Futures,Fee,USDT,-0.02650428,""
172503166,2022-05-06 03:58:55,USDT-Futures,Fee,USDT,-0.00316528,""
172503166,2022-05-06 03:58:55,USDT-Futures,Realize profit and loss,USDT,0.03488000,""
172503166,2022-05-06 03:58:55,USDT-Futures,Fee,USDT,-0.00573795,""
172503166,2022-05-06 03:58:55,USDT-Futures,Realize profit and loss,USDT,0.02322000,""
172503166,2022-05-06 03:58:55,USDT-Futures,Realize profit and loss,USDT,0.02469000,""
172503166,2022-05-06 03:58:55,USDT-Futures,Realize profit and loss,USDT,0.01362000,""
172503166,2022-05-06 03:58:55,USDT-Futures,Fee,USDT,-0.01216614,""
172503166,2022-05-06 03:58:55,USDT-Futures,Fee,USDT,-0.00539632,""
172503166,2022-05-06 03:59:13,USDT-Futures,Fee,USDT,-0.10191720,""
172503166,2022-05-06 03:59:13,USDT-Futures,Realize profit and loss,USDT,0.17290000,""
172503166,2022-05-06 04:06:23,USDT-Futures,Fee,USDT,-0.13106628,""
172503166,2022-05-06 04:07:00,Savings,Savings Interest,CAKE,4E-8,""
172503166,2022-05-06 04:08:06,USDT-Futures,Realize profit and loss,USDT,0.16380000,""
172503166,2022-05-06 04:08:06,USDT-Futures,Fee,USDT,-0.13100076,""
172503166,2022-05-06 04:08:35,USDT-Futures,Fee,USDT,-0.48030840,""
172503166,2022-05-06 04:11:37,USDT-Futures,Fee,USDT,-0.47951904,""
172503166,2022-05-06 04:11:37,USDT-Futures,Realize profit and loss,USDT,-1.97340000,""
172503166,2022-05-06 04:11:55,USDT-Futures,Fee,USDT,-0.24716640,""
172503166,2022-05-06 04:16:08,USDT-Futures,Fee,USDT,-0.03724115,""
172503166,2022-05-06 04:18:34,USDT-Futures,Fee,USDT,-0.01453752,""
172503166,2022-05-06 04:19:58,USDT-Futures,Realize profit and loss,USDT,0.05180000,""
172503166,2022-05-06 04:19:58,USDT-Futures,Fee,USDT,-0.01451680,""
172503166,2022-05-06 04:20:48,USDT-Futures,Fee,USDT,-0.03720796,""
172503166,2022-05-06 04:20:48,USDT-Futures,Realize profit and loss,USDT,0.08296000,""
172503166,2022-05-06 04:26:21,USDT-Futures,Fee,USDT,-0.02904920,""
172503166,2022-05-06 04:30:25,USDT-Futures,Fee,USDT,-0.02906400,""
172503166,2022-05-06 04:30:25,USDT-Futures,Realize profit and loss,USDT,-0.03700000,""
172503166,2022-05-06 04:42:07,USDT-Futures,Realize profit and loss,USDT,-0.06804000,""
172503166,2022-05-06 04:42:07,USDT-Futures,Fee,USDT,-0.23638334,""
172503166,2022-05-06 04:47:18,USDT-Futures,Fee,USDT,-0.05277804,""
172503166,2022-05-06 04:47:26,USDT-Futures,Fee,USDT,-0.24724528,""
172503166,2022-05-06 04:47:26,USDT-Futures,Realize profit and loss,USDT,0.19720000,""
172503166,2022-05-06 04:48:54,USDT-Futures,Realize profit and loss,USDT,-0.22710000,""
172503166,2022-05-06 04:48:54,USDT-Futures,Fee,USDT,-0.05286888,""
172503166,2022-05-06 04:49:19,USDT-Futures,Fee,USDT,-0.02751696,""
172503166,2022-05-06 04:50:34,USDT-Futures,Realize profit and loss,USDT,-0.15760000,""
172503166,2022-05-06 04:50:34,USDT-Futures,Fee,USDT,-0.02758000,""
172503166,2022-05-06 04:50:46,USDT-Futures,Fee,USDT,-0.04104304,""
172503166,2022-05-06 04:51:07,USDT-Futures,Fee,USDT,-0.05818448,""
172503166,2022-05-06 04:54:01,USDT-Futures,Fee,USDT,-0.03123533,""
172503166,2022-05-06 04:56:51,USDT-Futures,Fee,USDT,-0.07208502,""
172503166,2022-05-06 04:56:51,USDT-Futures,Realize profit and loss,USDT,0.48336999,""
172503166,2022-05-06 04:56:55,USDT-Futures,Fee,USDT,-0.05816656,""
172503166,2022-05-06 04:56:55,USDT-Futures,Realize profit and loss,USDT,0.04480000,""
172503166,2022-05-06 05:00:45,USDT-Futures,Fee,USDT,-0.07296896,""
172503166,2022-05-06 05:01:13,USDT-Futures,Fee,USDT,-0.00710679,""
172503166,2022-05-06 05:01:13,USDT-Futures,Fee,USDT,-0.02001363,""
172503166,2022-05-06 05:01:13,USDT-Futures,Fee,USDT,-0.01664541,""
172503166,2022-05-06 05:02:00,USDT-Futures,Fee,USDT,-0.07330368,""
172503166,2022-05-06 05:02:00,USDT-Futures,Realize profit and loss,USDT,-0.83680000,""
172503166,2022-05-06 05:02:24,USDT-Futures,Fee,USDT,-0.13115880,""
172503166,2022-05-06 05:03:00,USDT-Futures,Fee,USDT,-0.04376584,""
172503166,2022-05-06 05:05:03,USDT-Futures,Realize profit and loss,USDT,0.00540000,""
172503166,2022-05-06 05:05:03,USDT-Futures,Fee,USDT,-0.13115664,""
172503166,2022-05-06 05:06:08,USDT-Futures,Fee,USDT,-0.11647904,""
172503166,2022-05-06 05:06:21,USDT-Futures,Fee,USDT,-0.09831330,""
172503166,2022-05-06 05:53:00,USDT-Futures,Fee,USDT,-0.02971797,""
172503166,2022-05-06 05:54:03,USDT-Futures,Fee,USDT,-0.02429720,""
172503166,2022-05-06 05:54:03,USDT-Futures,Realize profit and loss,USDT,-0.02304000,""
172503166,2022-05-06 05:54:03,USDT-Futures,Fee,USDT,-0.00536985,""
172503166,2022-05-06 05:54:03,USDT-Futures,Realize profit and loss,USDT,-0.10425000,""
172503166,2022-05-06 05:55:15,USDT-Futures,Fee,USDT,-0.04524584,""
172503166,2022-05-06 05:57:59,USDT-Futures,Realize profit and loss,USDT,-0.60320000,""
172503166,2022-05-06 05:57:59,USDT-Futures,Fee,USDT,-0.11672032,""
172503166,2022-05-06 06:01:11,USDT-Futures,Realize profit and loss,USDT,0.12920000,""
172503166,2022-05-06 06:01:11,USDT-Futures,Fee,USDT,-0.04529752,""
172503166,2022-05-06 06:06:00,USDT-Futures,Realize profit and loss,USDT,-2.25360000,""
172503166,2022-05-06 06:06:00,USDT-Futures,Fee,USDT,-0.09921474,""
172503166,2022-05-06 06:07:33,USDT-Futures,Fee,USDT,-0.28203520,""
172503166,2022-05-06 06:09:24,USDT-Futures,Fee,USDT,-0.05835136,""
172503166,2022-05-06 06:10:36,USDT-Futures,Fee,USDT,-0.21894540,""
172503166,2022-05-06 06:11:46,USDT-Futures,Realize profit and loss,USDT,-0.11619999,""
172503166,2022-05-06 06:11:46,USDT-Futures,Fee,USDT,-0.27725028,""
172503166,2022-05-06 06:13:30,USDT-Futures,Fee,USDT,-0.20415752,""
172503166,2022-05-06 06:16:27,USDT-Futures,Fee,USDT,-0.08214703,""
172503166,2022-05-06 06:29:35,USDT-Futures,Realize profit and loss,USDT,-0.93936000,""
172503166,2022-05-06 06:29:35,USDT-Futures,Fee,USDT,-0.08177128,""
172503166,2022-05-06 06:30:43,USDT-Futures,Fee,USDT,-0.01756006,""
172503166,2022-05-06 06:31:41,USDT-Futures,Fee,USDT,-0.00607958,""
172503166,2022-05-06 06:54:10,USDT-Futures,Fee,USDT,-0.00211864,""
172503166,2022-05-06 07:30:44,Savings,Savings Principal redemption,ETH,0.00000232,""
172503166,2022-05-06 07:30:44,Savings,Savings Principal redemption,LDETH,-0.00000232,""
172503166,2022-05-06 07:35:42,USDT-Futures,Fee,USDT,-0.09102147,""
172503166,2022-05-06 07:36:05,USDT-Futures,Fee,USDT,-0.00843870,""
172503166,2022-05-06 07:36:05,USDT-Futures,Realize profit and loss,USDT,-0.05441032,""
172503166,2022-05-06 07:36:05,USDT-Futures,Fee,USDT,-0.17919990,""
172503166,2022-05-06 07:36:05,USDT-Futures,Realize profit and loss,USDT,-1.15542967,""
172503166,2022-05-06 07:36:17,USDT-Futures,Fee,USDT,-0.00486041,""
172503166,2022-05-06 07:36:17,USDT-Futures,Fee,USDT,-0.00210572,""
172503166,2022-05-06 07:36:17,USDT-Futures,Fee,USDT,-0.00579245,""
172503166,2022-05-06 07:36:35,USDT-Futures,Fee,USDT,-0.01636236,""
172503166,2022-05-06 07:36:48,USDT-Futures,Realize profit and loss,USDT,-0.29568000,""
172503166,2022-05-06 07:36:48,USDT-Futures,Fee,USDT,-0.01264032,""
172503166,2022-05-06 07:36:53,USDT-Futures,Realize profit and loss,USDT,-0.18760000,""
172503166,2022-05-06 07:36:53,USDT-Futures,Fee,USDT,-0.00204360,""
172503166,2022-05-06 07:37:30,USDT-Futures,Fee,USDT,-0.03595286,""
172503166,2022-05-06 07:39:16,USDT-Futures,Realize profit and loss,USDT,0.04185000,""
172503166,2022-05-06 07:39:16,USDT-Futures,Fee,USDT,-0.01634562,""
172503166,2022-05-06 07:40:36,USDT-Futures,Realize profit and loss,USDT,-7.54320000,""
172503166,2022-05-06 07:40:36,USDT-Futures,Fee,USDT,-0.20114024,""
172503166,2022-05-06 07:44:24,Spot,Liquid Swap add/sell,CAKE,-0.28030004,""
172503166,2022-05-06 07:44:26,Spot,Liquid Swap buy,USDT,2.07570659,""
172503166,2022-05-06 07:45:15,Spot,Small assets exchange BNB,BNB,0.00004512,""
172503166,2022-05-06 07:45:15,Spot,Small assets exchange BNB,BNB,4.0E-7,""
172503166,2022-05-06 07:45:15,Spot,Small assets exchange BNB,SHIB,-7.75000000,""
172503166,2022-05-06 07:45:15,Spot,Small assets exchange BNB,BSW,-0.01544284,""
172503166,2022-05-06 07:45:15,Spot,Small assets exchange BNB,GAL,-0.00631037,""
172503166,2022-05-06 07:45:15,Spot,Small assets exchange BNB,BETH,-1E-8,""
172503166,2022-05-06 07:45:15,Spot,Small assets exchange BNB,BNB,7E-8,""
172503166,2022-05-06 07:45:15,Spot,Small assets exchange BNB,BNB,0.00024198,""
172503166,2022-05-06 07:52:12,P2P,P2P Trading,USDT,8.50000000,""
172503166,2022-05-06 07:54:11,USDT-Futures,Fee,USDT,-0.14556400,""
172503166,2022-05-06 07:57:44,USDT-Futures,Fee,BNB,-0.00000957,""
172503166,2022-05-06 07:58:28,USDT-Futures,Fee,BNB,-0.00003467,""
172503166,2022-05-06 08:00:00,USDT-Futures,Funding Fee,USDT,0.01876825,""
172503166,2022-05-06 08:00:00,USDT-Futures,Funding Fee,USDT,0.07397690,""
172503166,2022-05-06 08:00:03,USDT-Futures,Funding Fee,USDT,-0.00901143,""
172503166,2022-05-06 08:00:03,USDT-Futures,Funding Fee,USDT,0.00007303,""
172503166,2022-05-06 08:06:27,USDT-Futures,Fee,BNB,-0.00003463,""
172503166,2022-05-06 08:06:27,USDT-Futures,Realize profit and loss,USDT,0.13060000,""
172503166,2022-05-06 08:08:30,USDT-Futures,Fee,BNB,-0.00013847,""
172503166,2022-05-06 08:10:06,USDT-Futures,Fee,BNB,-0.00003897,""
172503166,2022-05-06 08:10:33,USDT-Futures,Fee,USDT,-0.05139149,""
172503166,2022-05-06 08:12:46,USDT-Futures,Fee,USDT,-0.05137889,""
172503166,2022-05-06 08:12:46,USDT-Futures,Realize profit and loss,USDT,0.03149000,""
172503166,2022-05-06 08:13:35,USDT-Futures,Realize profit and loss,USDT,-0.00433000,""
172503166,2022-05-06 08:13:35,USDT-Futures,Fee,USDT,-0.01292287,""
172503166,2022-05-06 08:13:35,USDT-Futures,Fee,BNB,-0.00001570,""
172503166,2022-05-06 08:13:35,USDT-Futures,Realize profit and loss,USDT,-0.00963000,""
172503166,2022-05-06 08:13:35,USDT-Futures,Realize profit and loss,USDT,-0.00589000,""
172503166,2022-05-06 08:13:35,USDT-Futures,Realize profit and loss,USDT,-0.00618000,""
172503166,2022-05-06 08:13:35,USDT-Futures,Realize profit and loss,USDT,-0.00755000,""
172503166,2022-05-06 08:13:35,USDT-Futures,Fee,USDT,-0.00403582,""
172503166,2022-05-06 08:13:35,USDT-Futures,Fee,BNB,-0.00000706,""
172503166,2022-05-06 08:13:35,USDT-Futures,Fee,USDT,-0.00423453,""
172503166,2022-05-06 08:13:35,USDT-Futures,Realize profit and loss,USDT,-0.01886000,""
172503166,2022-05-06 08:13:35,USDT-Futures,Fee,USDT,-0.00517326,""
172503166,2022-05-06 08:13:46,USDT-Futures,Fee,USDT,-0.01290848,""
172503166,2022-05-06 08:22:36,USDT-Futures,Fee,USDT,-0.00395136,""
172503166,2022-05-06 08:22:36,USDT-Futures,Realize profit and loss,USDT,-0.18040000,""
172503166,2022-05-06 08:22:54,USDT-Futures,Fee,USDT,-0.01451092,""
172503166,2022-05-06 08:25:24,USDT-Futures,Fee,USDT,-0.02044922,""
172503166,2022-05-06 08:26:27,USDT-Futures,Fee,USDT,-0.03337161,""
172503166,2022-05-06 08:26:27,USDT-Futures,Realize profit and loss,USDT,0.03477000,""
172503166,2022-05-06 08:27:59,USDT-Futures,Fee,USDT,-0.00510947,""
172503166,2022-05-06 08:34:32,USDT-Futures,Fee,USDT,-0.06013194,""
172503166,2022-05-06 08:34:55,USDT-Futures,Fee,USDT,-0.05903604,""
172503166,2022-05-06 08:35:46,USDT-Futures,Realize profit and loss,USDT,0.02840000,""
172503166,2022-05-06 08:35:46,USDT-Futures,Fee,USDT,-0.11915662,""
172503166,2022-05-06 08:36:43,USDT-Futures,Fee,USDT,-0.09067716,""
172503166,2022-05-06 08:40:54,USDT-Futures,Fee,USDT,-0.00510051,""
172503166,2022-05-06 08:40:54,USDT-Futures,Realize profit and loss,USDT,0.02241000,""
172503166,2022-05-06 08:42:17,USDT-Futures,Realize profit and loss,USDT,0.62250000,""
172503166,2022-05-06 08:42:17,USDT-Futures,Fee,USDT,-0.09042816,""
172503166,2022-05-06 08:50:23,USDT-Futures,Fee,BNB,-0.00000482,""
172503166,2022-05-06 08:52:10,USDT-Futures,Fee,USDT,-0.00490879,""
172503166,2022-05-06 08:53:05,USDT-Futures,Fee,USDT,-0.01451360,""
172503166,2022-05-06 08:53:05,USDT-Futures,Realize profit and loss,USDT,0.12226000,""
172503166,2022-05-06 08:53:05,USDT-Futures,Realize profit and loss,USDT,0.36678000,""
172503166,2022-05-06 08:53:05,USDT-Futures,Fee,USDT,-0.01451360,""
172503166,2022-05-06 08:53:05,USDT-Futures,Realize profit and loss,USDT,0.12226000,""
172503166,2022-05-06 08:53:05,USDT-Futures,Fee,USDT,-0.04354080,""
172503166,2022-05-06 08:53:30,USDT-Futures,Fee,USDT,-0.12855628,""
172503166,2022-05-06 08:54:45,USDT-Futures,Fee,USDT,-0.07238620,""
172503166,2022-05-06 08:54:45,USDT-Futures,Realize profit and loss,USDT,-0.98950000,""
172503166,2022-05-06 09:00:38,USDT-Futures,Fee,USDT,-0.12840288,""
172503166,2022-05-06 09:00:38,USDT-Futures,Realize profit and loss,USDT,0.38350000,""
172503166,2022-05-06 09:01:05,USDT-Futures,Fee,USDT,-0.07243380,""
172503166,2022-05-06 09:05:53,USDT-Futures,Fee,USDT,-0.01449628,""
172503166,2022-05-06 09:41:19,USDT-Futures,Fee,USDT,-0.00546512,""
172503166,2022-05-06 09:41:19,USDT-Futures,Fee,USDT,-0.08852976,""
172503166,2022-05-06 09:41:19,USDT-Futures,Fee,USDT,-0.04590432,""
172503166,2022-05-06 09:44:22,USDT-Futures,Realize profit and loss,USDT,0.12624000,""
172503166,2022-05-06 09:44:22,USDT-Futures,Fee,USDT,-0.13984870,""
172503166,2022-05-06 09:54:45,USDT-Futures,Fee,USDT,-0.03071589,""
172503166,2022-05-06 10:03:23,USDT-Futures,Fee,USDT,-0.08720616,""
172503166,2022-05-06 10:03:23,USDT-Futures,Realize profit and loss,USDT,-0.69019999,""
172503166,2022-05-06 10:04:31,USDT-Futures,Fee,USDT,-0.01130977,""
172503166,2022-05-06 10:04:31,USDT-Futures,Fee,USDT,-0.03942223,""
172503166,2022-05-06 10:08:18,USDT-Futures,Realize profit and loss,USDT,-0.22083000,""
172503166,2022-05-06 10:08:18,USDT-Futures,Fee,USDT,-0.05082034,""
172503166,2022-05-06 10:13:09,USDT-Futures,Fee,USDT,-0.04356000,""
172503166,2022-05-06 10:14:42,USDT-Futures,Fee,USDT,-0.00606816,""
172503166,2022-05-06 10:14:42,USDT-Futures,Fee,USDT,-0.00303408,""
172503166,2022-05-06 10:15:06,USDT-Futures,Fee,USDT,-0.00326480,""
172503166,2022-05-06 10:19:40,USDT-Futures,Realize profit and loss,USDT,0.00480000,""
172503166,2022-05-06 10:19:40,USDT-Futures,Fee,USDT,-0.00910416,""
172503166,2022-05-06 10:20:39,USDT-Futures,Realize profit and loss,USDT,0.15210000,""
172503166,2022-05-06 10:20:39,USDT-Futures,Fee,USDT,-0.04349916,""
172503166,2022-05-06 10:21:06,USDT-Futures,Fee,USDT,-0.07248900,""
172503166,2022-05-06 10:26:38,USDT-Futures,Fee,USDT,-0.00303440,""
172503166,2022-05-06 10:29:18,USDT-Futures,Fee,USDT,-0.07242300,""
172503166,2022-05-06 10:29:18,USDT-Futures,Realize profit and loss,USDT,0.16500000,""
172503166,2022-05-06 10:29:39,USDT-Futures,Fee,USDT,-0.07242999,""
172503166,2022-05-06 10:29:39,USDT-Futures,Realize profit and loss,USDT,-0.88000000,""
172503166,2022-05-06 10:30:32,USDT-Futures,Fee,USDT,-0.02064395,""
172503166,2022-05-06 10:31:21,USDT-Futures,Fee,USDT,-0.02896984,""
172503166,2022-05-06 10:31:47,USDT-Futures,Fee,USDT,-0.02897200,""
172503166,2022-05-06 10:33:24,USDT-Futures,Realize profit and loss,USDT,-0.05406204,""
172503166,2022-05-06 10:33:24,USDT-Futures,Fee,USDT,-0.03859242,""
172503166,2022-05-06 10:33:24,USDT-Futures,Realize profit and loss,USDT,-0.35801795,""
172503166,2022-05-06 10:33:24,USDT-Futures,Fee,USDT,-0.00582760,""
172503166,2022-05-06 10:36:13,USDT-Futures,Fee,USDT,-0.02060937,""
172503166,2022-05-06 10:36:13,USDT-Futures,Realize profit and loss,USDT,0.08645000,""
172503166,2022-05-06 10:36:14,USDT-Futures,Realize profit and loss,USDT,0.00620000,""
172503166,2022-05-06 10:36:14,USDT-Futures,Fee,USDT,-0.00303192,""
172503166,2022-05-06 10:41:05,USDT-Futures,Fee,USDT,-0.03469135,""
172503166,2022-05-06 10:57:50,USDT-Futures,Realize profit and loss,USDT,-1.59220000,""
172503166,2022-05-06 10:57:50,USDT-Futures,Fee,USDT,-0.05730496,""
172503166,2022-05-06 10:57:52,USDT-Futures,Realize profit and loss,USDT,-40.61563999,""
172503166,2022-05-06 10:57:52,USDT-Futures,Insurance fund compensation,USDT,-0.03579621,穿仓保证金补偿
172503166,2022-05-06 10:57:52,USDT-Futures,Insurance fund compensation,USDT,-4.92746601,穿仓保证金补偿
172503166,2022-05-06 10:57:52,USDT-Futures,Realize profit and loss,USDT,-1.16380000,""
172503166,2022-05-06 10:59:27,USDT-Futures,Asset Conversion Transfer,BTC,-0.00120296,""
172503166,2022-05-06 10:59:27,USDT-Futures,Asset Conversion Transfer,USDT,43.16813300,""
172503166,2022-05-06 11:00:45,USDT-Futures,Fee,USDT,-0.02909133,""
172503166,2022-05-06 11:00:45,USDT-Futures,Fee,USDT,-0.00620876,""
172503166,2022-05-06 11:28:27,USDT-Futures,Insurance fund compensation,USDT,-0.43367500,穿仓保证金补偿
172503166,2022-05-06 11:28:27,USDT-Futures,Realize profit and loss,USDT,-1.51525000,""
172503166,2022-05-06 18:37:50,Savings,Savings purchase,LDBNB,0.00000368,""
